Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Turnover élevé des intérimaires;;;;;;;;Anticipation sur les remplacementsPrévision de bînomes au moins un mois avant la fin du contrat de l'agent;Préventif;Manuelle;4;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Turnover élevé des intérimaires;;;;;;;;Bilan évaluation fin de formation- Identification, coaching, formation complémentaire des nouvelles recrues n'ayant pas atteind les performances requises;Préventif;Manuelle;4;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Manque de maîtrise des process et modes opératoires;;;;;;;;Evaluation des contacts;Préventif;Manuelle;3;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Manque de maîtrise des process et modes opératoires;;;;;;;;Visites régulières des PCL/Agence;Préventif;Manuelle;3;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Retard pilotage des commandes;;;;;;;;Stratégie PCL validéeComplément effectif pour une répartition des PCL par CI;Préventif;Manuelle;4;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Retard retour des CI sur une commande bloquée par une anomalie commerciale;;;;;;;;Mise en place d'une position dédiée pour le suivi avec PCL;Préventif;Manuelle;4;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Infaisabilité technique de la demande après la validation;;;;;;;;Mise à jour des constitutions dans GAIA;Préventif;Manuelle;4;;;;;;;;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de mauvais  traitement  des  réclamations ;Relances clients non traitées dans les délais;;;;;;;;Priorisation des remontées PCL au niveau des CI;Préventif;Manuelle;2;3;1;;3;3;4;6;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Piloter la commande du Client jusqu'à la livraison (Livrer les produits et services aux clients);Risque de non respect des engagements commerciaux;Déficit dans le coaching de l'équipe;;;;;;;;Effectif important (près de 30 agents permanents et intérimaires);Préventif;Manuelle;3;2;1;;2;;4;7;1
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Mauvaise analyse de la réclamation ;;;;;;;; - Existence d'une procédure de traitement des réclamations - Collecte des infos et traitement en fonction de la nature de la réclamation - Validation de la résolution par le N+1 (pilotes et chefs de service);Préventif;Manuelle;1;3;1;;3;3;4;3;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non respect des délais de traitement des réclamations;;;;;;;;Dispositif de respect des engagements : délai de rappel communiqué au client depuis le front. En cas de dépassement du délai, les agents traitants appellent les clients pour le rassurer et lui fixer un autre délai tracé dans le CRM;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non respect des délais de traitement des réclamations;;;;;;;; - Les Services SAVF et SAVM et SCVIP traitent toutes les réclamations clients sur la base d'objectifs vitesse de traitement. Les délais  sont  annoncés aux clients pour le traitement des réclamations  et des engagements de délai sont pris pour les demandes d'activation (48h) et les rétablissements. - Délais déterminés par le BO et fixés  par type de réclamation - Accusé de réception et info client de l'état d'avancement : webmail sms en cas de volume important et en fonction du motif - Mise à jour du délai communiqué au client en cas de dysfonctionnement pouvant impacter le délai initial fixé - Suivi des vitesses de traitement, pilotage quotidien des vitesses de traitement;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non respect des délais de traitement des réclamations;;;;;;;; - Un pilotage quotidien des indicateurs est effectué par le pilotage (suivi journalier des délais au moment du dispatching) et un reporting hebdomadaire est publié (PPS) Dispatching quotidien des casParticipation au cadre de pilotage de la performance (PILPERF);Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non respect des délais de traitement des réclamations;;;;;;;;Le niveau de satisfaction des clients est mesuré à travers les sondages (Hotsurvey et IRIS), le dispositif d'écoute et les appels mystères permettant de s'assurer du professionnalisme des CC du prestataire. Les auditeurs qualité de PRA effectuent des missions d'évaluation en cote à cote au niveau des BO. Ils produisent des rapports d'écoute chargés dans la grille qualité;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Insuffisance des RH;;;;;;;;La Polyvalence des agents et leur expérience permet la prise en charge des réclamations;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Insuffisance des RH;;;;;;;;Délai de traitement des réclamations fixé : 1 jour pour les cas simples et 7 jours pour les cas complexes à partir de la date de réception réclamationIdentification du flux superflu et désamorçage depuis le FO (mise en œuvre des actions du FOE). Analyse du flux dans le cadre du projet six sigma;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Indisponibilité des éléments de réponse (contraintes techniques, absence de réponse des autres structures);;;;;;;; - Relances des structures supports - Demande à DIS qui est l'interlocuteur en cas d'investigations sur le SI. DIS répond via le CRM - Escalade en cas de non réponse - Saisie de tâches fictives pour les structures qui ne sont pas dans le CRM - Mesurer les délais de traitement et diffuser un reporting;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Retard de transmission ou non réception de la réclamation du client;;;;;;;; - Déploiement d'un module d'une responsabilité spécifique dans le CRM pour la gestion des clients VIP : enregistrement des réclamations  - Workflow pour paramétrage délais et le suivi du traitement des réclamations;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Retard de transmission ou non réception de la réclamation du client;;;;;;;; - Pour le fixe , le pilote lance un échantillon hebdo et vérifie le respect des consignes - Pour le mobile prépayé transfert par fichier à J+1 ;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Indisponibilité du système de gestion des appels ;;;;;;;; - La DSI  qui assure l'exploitation du plateau a signé un engagement de disponibilité du plateau (suivi du taux de disponibilité de la hotline)- Contrat de service et réunion trimestrielle entre DSI et DOS- Contrat de service DSI et SBS (maintenance des PABX)- SBS informe DOS des travaux planifés réalisés en général en HNO;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Indisponibilité du système de gestion des appels ;;;;;;;;Tous les matins, test de la disponibilité des plateaux par DOS et remontée à tous les acteurs pour info (ce qui marche et ce qui ne marche pas) (DSI, DMGP);Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Indisponibilité du système de gestion des appels ;;;;;;;; - Dissociation des sources d'alimentation entre les besoins administratifs et techniques pour isoler la source d'alimentation des plateaux - Groupe électrogène suffisament dimensionné;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Turnover élevé du personnel intérimaire;;;;;;;;Les départs sont planifiés, le respect d'un préavis d'un mois est prévu dans le contrat avec les agents. De nouvelles contraintes sur la prise en charge de la rémunération des stagiaires grippent le déroulement de l'action.;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Turnover élevé du personnel intérimaire;;;;;;;;Accompagnement et suivi des CC: - Les nouvelles recrues suivent au moins 3 semaines d'intégration au niveau de PRA pour apprendre les rudiments du télémarketing, les attitudes Orange et connaître l'environnement SONATEL. Elles suivent une formation sur les offres, respectent une période d'essai avant d'être parrainées. La nouvelle recrue est évaluée avant de recevoir un quitus pour entrer en production.;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Turnover élevé du personnel intérimaire;;;;;;;;Dispositif d'écoute et appels mystères pour s'assurer du professionnalisme des CC;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Turnover élevé du personnel intérimaire;;;;;;;;Module de formation (client  distance) dans le cadre de l'école des ventesSuivi post formation (quiz et évaluation mensuelle);Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Mauvaise prise en charge des cas difficiles (cas d'énervements) ;;;;;;;;- Déroulement du Module Orange in Touch - Transfert de l'appel au Superviseur ou au N+1 en cas de clash (sedal);Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Mauvaise prise en charge des cas difficiles (cas d'énervements) ;;;;;;;;Appels mystères effectués pour simuler un client difficile. Evaluation des contacts. -  Déroulement du Module Orange in Touch - Evaluation des contacts (erreurs critiques);Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Obsolescence du système de gestion des appels ;;;;;;;;Utilisation de Vrint au BO;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Retard de rétablissement;;;;;;;; - Sensibilisation des Caissiers pour qu'ils vérifient la taxe de rétablissement et informent le Client - Engagement de rétablir l'apres midi au plus tard à 18h pour les réclamations du matin et pour les réclamations de l'après midi engagement pour le lendemain midi au plus tard : requête toutes les 3 heures (DRPS/DINT/GRP/ETA) - Demande aux Caisiers de passer par le numéro client pour voir la taxe de rétablissement;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Erreur sur le calcul des montants à dégréver;;;;;;;; - Le calcul du montant à dégréver est vérifié par SAVM, SAVF et SCVIP - Les seuils de signature fixés sont respectés : SAVM, SAVF et SCVIP jusqu'à 100000 FCFA, DOS jusqu'à 500 000 FCFA, DSC jusqu'à 1000 000 FCFA et DG signe les montants supérieurs à 1000 000 FCFA  - Agent insère une feuille de calcul Excel qui donne le détail du montant calculé. Ce détail est visé par le Chef de Service sur la base du fond de dossier;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Création d'une réclamation en doublon;;;;;;;;Vérification de l'historique  avant création d'une réclamation prévue dans la procédure de traitement des réclamations et sensibilisation des agents pour respect de la procédure;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non traitement des litiges dans Gaia;;;;;;;;PA identifiés. Attente retour ARQ pour déploiement en rapport avec SR;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non satisfaction du client de la décision prise après traitement de sa réclamation;;;;;;;; - Traitement de la réclamation, constitution d'un dossier et bouclage - Bouclage sur les réclamations reçues : par téléphone si réclamation reçue par téléphone et lettre si reçue par écritPour les clients VIP : - Mail au client par le commercial après la vente pour rappel des points clés de l'offre (ex : forfaits, demande de suspension voyage) - Explications dans le courrier de réponse au client pour confirmation du traitement de sa réclamation - Chargé de portefeuilles (VIP) apporte des précisions orales en cas de besoin - Sedal, geste co 2, gestion des réitérations. Visites. Process de validation des demandes d'autorisation de dégrèvement;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non satisfaction du client de la décision prise après traitement de sa réclamation;;;;;;;; - Pour les cas difficiles exceptionnels (si pas de preuve), le geste commercial qui est demandé est soumis à DOS (20000),DSC (500000)ou DG (+) - Parfois proposition au client de faire une demande de moratoire en Agence - Sedal, geste co 2, gestion des réitérations. Visites. Process de validation des demandes d'autorisation de dégrèvement;Préventif;Manuelle;2;;;;;;;;2
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non exécution des demandes de résiliations;;;;;;;;Traitement des demandes de résiliations dans les 48h avec Information au client sur les prérequis à une demande de résiliation. ;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non exécution des demandes de résiliations;;;;;;;;Facturation non bloquée En cas de réclamation,  dégrèvement entre la date de demande et la date effective de résiliation, s'il n'y a pas de communication;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non exécution des demandes de résiliations;;;;;;;;Résiliation effectuée dès réception de la demande sauf en cas d' arrièrés, on attend la liste des suspensions du mardi pour voir l' état des restrictions : process résiliation d'office.;Préventif;Manuelle;1;;;;;;;;3
Facturer, recouvrer et gérer la relation avec les clients Grand public,Professionnel et Distributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;Gérer les relations avec les clients Grand public,Professionnel et Distributeur partenaireRecouvrer les Produits et Services Grand public, Professionnel etDistributeur partenaire;SNT DSC \ DOS;Traiter les réclamations clients;Risque de mauvais  traitement  des  réclamations ;Non exécution des demandes de résiliations;;;;;;;; - Requêtes hebdomadaire lancées par PCL pour mise en service des demandes de résiliation de comptes internet  - Gestion des abonnés assure la mise en service des demandes de résilaition des autres services;Préventif;Manuelle;1;;;;;;;;3
