Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Non formalisation des dossiers sur les produits ;;;;;;;; - Avec le TTM, les étapes de lancement d'un produit sont formalisées et un dossier existe pour chaque produit. - Validations par CoDMGP, Business reviews… - Mise en place d'un sharepoint pour enregistrement de tous les dossiers y compris hors TTM;Préventif;Manuelle;1;2;2;1;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Méconnaissance des profils et des attentes des clients;;;;;;;; - Etudes de marchés par DSVC - Baromêtre tous les 6 mois - Organisation de focus groupes au T0 pour les offres TTM par CTC - Connaissance des clients en relation avec DSVC : analyse bases clients - Partage de certaines études avec DSD/DPSE - Focus groupe avec les clients et DSVC pré et/ou post lancement;Préventif;Manuelle;1;2;2;1;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Non identification des opportunités de marché;;;;;;;;Compréhension et anticipation des demandes des clients GP:'- organisation de Focus groupe pour certains offres si le budget existe- réalisation d'études sur les besoins clients- segmentation- Veille : rapports envoyés chaque semaine par DSD - Bench reçu de OMEA sur les offres lancées par les autres filiales;Préventif;Manuelle;1;2;2;1;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Retard sur les projets;;;;;;;; - Nbre de projets de la roadmap rationnalisé: 10 nouveaux projets TTM  chaque année pour tout sonatel et rationnalisation des projets hors TTM - Pilotage des indicateurs TTM - Pilotage dans le déploiement du projet - Mise en place d'instances au niveau de la Technique pour piloter le respect des délais sur les projets;Préventif;Manuelle;3;2;2;1;3;;2;6;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Prise en charge tardive des EBM pour les projets hors TTM;;;;;;;; - Nbre de projets de la roadmap rationnalisé: 10 nouveaux projets TTM  chaque année pour tout sonatel et rationnalisation des projets hors TTM - Pilotage des indicateurs TTM;Préventif;Manuelle;3;;;;;;;;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Non faisabilité technique du concept marketing initial de l'offre;;;;;;;; - Sur le TTM obligation de figer le CMO au T0 : reprise du projet ou organisation de focus groupe clients en cas d'évolution du CMO - Implication du marketing dans les projets iTTM : chantier marketing dans les projets d'infrastructure marketing - Elaboration annuelle du NMP par la technique qui intègre les besoins marketing;Préventif;Manuelle;2;2;2;1;3;;2;4;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de lancement d'offre inadaptée / non attrayantes;Parcours client compliqué;;;;;;;;Mise en place d'un centre de test client (CTC) au niveau de DGA/CET. CTC organise des focus groupeCTC produit un rapport au T0 pour dire si le parcours client est simple ou pasPour les hors TTM, les tests sont réalisés par DMGP/DMC;Préventif;Manuelle;1;2;2;1;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement d'offre ou de projet non fonctionnel;Mauvaise spécification technique de l’offre (déclinaison des EBM);;;;;;;;- Des livrables techniques sont prévus dans le TTM.- Comité de validation des EBM côté technique (SI, Réseau et Marketing)- CVA : comité de validation des architectures complexes- Comité de pilotage Mkt/DRPS pour passer en revue les demandes - Mise en pla;Préventif;Manuelle;2;2;1;;3;;3;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement d'offre ou de projet non fonctionnel;Erreur de paramétrage des offres ou promotions;;;;;;;;#NOM?;Préventif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement d'offre ou de projet non fonctionnel;Indisponibilité du service;;;;;;;;En cas d'indisponibilité du service, le Marketing fournit des argumentaires au Front (explications aux clients);Détectif;Manuelle;2;2;1;;3;;3;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement d'offre ou de projet non fonctionnel;Défaut ou inexhaustivité des tests;;;;;;;;Une phase de test du SI, du marketing, du parcours client, de la communication…) est prévue dans le TTM avant lancement de l'offre et les  résultats des tests servent d'input pour la phase T3 - Mise en place du CTC (test parcours client) - Tests de DMC - Front (commerciaux) associé aux tests (futs)Association de clients dans les testsDésignation de pilotes surtout pour les projets complexes;Préventif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Retard de paramétrage des offres ou promotions;;;;;;;; - Redondance des agents capables de réaliser les paramétrages des Promo Flash au niveau du RI (3 ou 4 personnes) - Suivi de la procédure de paramétrage des offres par DIS - pour les terminaux - P0 trimestriel partagé avec la technique pour qu'ils puissent anticiper;Préventif;Manuelle;1;2;2;;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Délai d'adaptation du SI et du réseau incompatible avec la sortie des nouveaux produits;;;;;;;; - Prise en compte des besoins marketing lors de l'élaboration du NMP - Roadmap iTTM précède la roadmap TTM;Préventif;Manuelle;2;2;2;;3;;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Non respects des échéances du planning ;;;;;;;;- Les offres de la Roadmap annuelle FMI sont planifiées en fonction des enjeux de chaque univers- Mise en place d'un processus d'élaboration de la roadmap en phase avec le processus budgétaire- rationnalisation du nombre d'offres- Revue de la planificatio;Préventif;Manuelle;2;2;2;;3;;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Veille non prospective;;;;;;;;Le Marketing stratégique est défini et est piloté par DSD qui a également en charge la veille stratégique. DMGP décline sur son marché la stratégie définie par DSD.;Préventif;Manuelle;2;2;2;;3;;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Délai d'adaptation du SI et du réseau incompatible avec la sortie des nouveaux produits;;;;;;;;Avec le TTM, le projet est arrêté à T0 soit parce que la faisabilité technique n'est pas assurée ou que l'intérêt commercial n'est pas avéré;Préventif;Manuelle;2;2;2;;3;;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Retard de paramétrage des offres ou promotions;;;;;;;; le Planning EBM mensuel est transmis à DRPS/DEP - Copil EBM mensuel : suivi des demandes ;Préventif;Manuelle;1;2;2;;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Absence de SI convergent;;;;;;;;Projets d'évolution du SI en cours;Préventif;Manuelle;4;2;2;;3;;2;9;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Frein réglementaire à la mise sur le marché d'offres convergentes;;;;;;;;Plus besoin de demande d'autorisation auprès de l'ARTP. Ils sont juste informésLe livrable juridique ppur les projets TTM est porté et validé par DRJPour les offres hors TTM, DMBO évalue la nécessité de soumettre l'offre à DRJ ou pas;Préventif;Manuelle;1;2;2;;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de lancement tardif des projets/offres;Non respect des délais de livraison technique (indisponibilité des processus et du SI sur les nouveaux produits dès le lancement);;;;;;;;- Optimisation du nombre d'offres prévues dans la Roadmap - Validation des jalons avec les structures techniques - 2 instances CVTE et COPIL EBM à DRPS: pour suivi des projets - Engagements validés et suivis lors des passages au COSTRAT (TTM);Préventif;Manuelle;2;2;2;;3;;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Non fiabilité des hypothèses du BP transmises pour études;;;;;;;;Bench sur les performances du services chez d'autres opérateurs sur des marchés similairesPrise en compte des résultats des études en local, du baromètre, etcRevalidation des BP avec les CGBULes données extraites du SI sont fiabilisées avec le croisement avec les données d' autres structures.Contrôle de cohérence par rapport à l'historique (par DSVC)Un suivi du parc et du CA est effectué ;Préventif;Manuelle;2;1;1;;1;;;2;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Retard sur les projets;;;;;;;; - Pilotage des indicateurs TTM - Pilotage dans le déploiement du projet - Mise en place d'instances au niveau de la Technique pour piloter le respect des délais sur les projets;Préventif;Manuelle;3;1;1;;1;;;3;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Guerre des prix imposée par la concurrence;;;;;;;;Une bonne maîtrise de notre stratégie tarifaire pour ne pas déclencher la guerre des prix et miser sur les offres d'animation comme les promos tarifaires Communication sur la qualité de service et l meilleur rapport qualité/prixdispositif de plainte au niveau de l'ARTP et d'instruction du dossier en cas de constat de dumping par le concurrent au besoin;Préventif;Manuelle;4;1;1;;1;;;4;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Cannibalisation prématurée des offres en réponse à des offres low cost concurrentes;;;;;;;;- Identification des offres cannibalisées lors de la conception - Suivi des ventes sur les offres cannibalisées- Repositionnement interne des offres au besoin - Pour chaque opportunité on établit un P&L exigé pour la validation;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Non fiabilité des coûts des produits et services ;;;;;;;; - Validation des P&L par DFC - Etablissement BP par DFC pour le TTM;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Positionnement des produits et services sur des marchés non profitables;;;;;;;;- Elaboration systématique d'un BP prévisionnel avec en input les études client- Evaluation de la rentabilité du produit tout au long de la vie : reporting hebdomaire sur les nouveaux lancements - Pruning annuel des offres;Préventif;Manuelle;2;1;1;;1;;;2;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de manque de performance économique des offres/projets;Non fiabilité des données du SI sur les terminaux;;;;;;;;Un suivi théorique permet de faire des prévisions pour les terminauxDéploiement de l'Audit et du Projet de supply chain au niveau de DALDéploiement de NESSICO pour avoir des reportings plus fiables;Préventif;Manuelle;4;1;1;;1;;;4;1
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de lancement d'offre ou de projet non fonctionnel;Test non exhaustif;;;;;;;;pour les offres TTM et hors TTM'- Analyse à postériori des offres déjà lancées pour verrouiller le cahier de test - Existence d'1 Check list de lancement des offres à dérouler avant chaque lancement.- Livrable parcours client délivré par DMC qui est un élèment du TTM (pour le TTM uniquement)- Test  sur la fonctionnalité du pdt GP sur la base des besoins exprimés par le chef de produit- Go de lancement donné par DMC avant la communication;Préventif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de lancement d'offre ou de projet non fonctionnel;Tests non réalisés;;;;;;;; - DMC donne le GO avant lancement  - Pour les promos (promo flash) , DMC teste le matin à l'heure de début de la promo, juste après GO technique de tests - Cahier de test déroulé avec le chef de produit et le testeur;Préventif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de lancement d'offre ou de projet non fonctionnel;Régression technique SI;;;;;;;; - Test juste après lancement. Ex promo flash test à l'heure de début- Remontées pour correction et identification des clients impactés pour régularisation - En cas de dysfonctionnement technique ou en cas de remontée client tests effectués et lancement reporté si nécessaire - des tests périmètre sont effectués en plus des tests courants;Détectif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de lancement d'offre ou de projet non fonctionnel;Indisponibilité du stock au lancement;;;;;;;; - Etat hebdo de suivi des stocks - participation au copil hebdo de DAL sur le suivi du stock- disponibilité des pdts dans les accueils inclus dans la check list avant lancement - Vérification de la disponibilité du stock avant lancement ;Détectif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de lancement d'offre ou de projet non fonctionnel;Non maîtrise de l'offre par les vendeurs;;;;;;;; - Identification des formateurs - Formation des formateurs  à J-7 - Formation physique pour les pdts complexeset téléphonique pour les produits simples - visite terrain de sites de vente - mise à disposition de documentation: fiche infos, argumentaires, etc;Préventif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de lancement d'offre ou de projet non fonctionnel;Non maîtrise de l'offre par les centres d'appel;;;;;;;;Mise en place d'un dispositif écoute client : - Au plus tard à J+3 après lancement, appel mystère du 1441 (les 2 centres d'appel) pour s'assurer de la maîtrise de l'offre par les agents du centre d'appel   - Ecoute à distance - Exploitation de la météo de DOS pour analyse  du top ten des appels et identification de PA - mise à disposition de documentation: fiche infos, argumentaires, etc;Correctif;Manuelle;1;2;1;;3;;3;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Piloter les lancements d'offres GP (test, parcours client, formation, bilan post lancement, écoute client);Risque de mauvais  traitement  des  réclamations ;Retard de traitement des éléments de réponse des remontées clients sur les pdts et service;;;;;;;;- DMC est l'interface avec DSC pour la remontée d'éléments de réponse aux réclamations concernant les produits (cartes, terminaux...) et service dans un délai de 24H pour les cas simples -  Mise à disposition d'argumentaire et autres outils pour faciliter;Préventif;Manuelle;1;2;;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de non fiabilité de la facturation;Non-conformité contrat /facture de reversement;;;;;;;; - Le partenaire établit sa facture sur la base des données de facturation qui lui sont transmises  il les confronte aux statistiques de sa plateforme - Certification SDP de la facture avec les parties prenantes internes avant paiement;Détectif;Manuelle;1;2;1;;3;2;1;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de retard de paiement des fournisseurs et autres partenaires;Absence de devises au sénégal;;;;;;;;à revoir avec DMC;;;1;2;1;;2;;;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de retard de paiement des fournisseurs et autres partenaires;Non réception des factures des partenaires;;;;;;;;Suivi mensuel de l'ensembe des factures des partenaires avec la périodicité dans un fichier excel ;Préventif;Manuelle;1;;;;;;;;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de non fiabilité de la facturation;Non disponibilité des contrats avec les partenaires SVA internationaux ;;;;;;;;Tous les contrats avec les partenaires SVA internationaux sont disponibles sauf celui avec Comviva. Toutefois, les critères de facturation de Comviva ont été fournis par FT;Préventif;Manuelle;1;2;1;;3;2;1;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de non fiabilité de la facturation;Non disponibilité des critères et de la durée de reversements aux partenaires SVA internationaux;;;;;;;; - Factures des Partenaires SVA internationaux reçues envoyées aux structures support porteuses de l'activité pour validation avant certification par SDP - Moyenne de facturation déterminée pour chaque Partenaire SVA international en fonction de l'historique pour vérification de la cohérence des données reçues - Critères de facturation des partenaires SVA internationaux disponibles suite implication des différentes structures internes;Préventif;Manuelle;1;2;1;;3;2;1;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de non fiabilité de la facturation;Non exhaustivité de la collecte des données de facturation du partenaire Canal;;;;;;;;Disponibilité d'un SI dédiéExtraction des données de TVO Canal et envoi à DFC/DPC/CG pour vérification et validation puis envoi des données à Canal pour validation avant facturation;Préventif;Manuelle;1;2;1;;3;2;1;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les partenaires ;Risque de non fiabilité de la facturation;Non exhaustivité de la collecte des données de facturation du partenaire Kirène;;;;;;;;Données de facturation de Kirène (statistiques) obtenues de DMGP/DSVC et envoi à Kirène pour validation avant facturation;Préventif;Manuelle;1;2;1;;3;2;1;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les stocks;Risque de non maîtrise des stocks;Visibilité insuffisante sur le stock des agences;;;;;;;;Participation au COPIL Stock hebdo de DAL;Préventif;Manuelle;1;2;1;;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les stocks;Risque de non maîtrise des stocks;Non-conformité livraison;;;;;;;;Tests sur un échantillon de devices (terminaux, livebox, etc) à la réception de la commande;Préventif;Manuelle;1;2;1;;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les stocks;Risque de non maîtrise des stocks;Indisponibilité des ressources de numéro (BP);;;;;;;; - Demande de BP adressée à l'ARTP en fonction des besoins, demandes pilotées également en fonction des opérations marketing- Recyclage régulier des numéros résiliés;Préventif;Manuelle;1;2;1;;3;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer le déploiement des produits et services Grand public dans le réseau commercial;Assurer le déploiement des produits et services Grand public dans le réseau commercial;SNT DMGP \ DMC;Gérer les stocks;Risque de fraude;Cumul des tâches de génération et de transfert de crédit Seddo ;;;;;;;;Séparation des tâches de génération et de transfert de crédit Seedo : DMC génère et DRVI transfère;Préventif;Manuelle;1;2;1;;3;1;1;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de divulgation d’informations confidentielles ;Cohabitation avec des stagiaires;;;;;;;; - Les stagiaires ont un bureau à part dans l'espace BtoB - Les stagiaires n'accèdent pas aux rapports, traitements des questionnaires, etc. - Souhait que les stagiaires utilisent des outils de cloud computing / Projet en cours à sonatel;Préventif;Manuelle;2;1;1;;1;;1;2;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de divulgation d’informations confidentielles ;Accès aux bureaux à des personnes non autorisées;;;;;;;; - Système de sécurité classique avec le filtre à l'entrée par les vigiles;Préventif;Manuelle;2;;;;;;;;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de développement insuffisant des ventes;Agmentation du taux de churn;;;;;;;; - Suivi des indicateurs mensuels et hebdo - Montée en puissance du Programme sargal (+2millions inscrits) - Promotions ciblées sur le haut de marché et les clients multisim - Mise en place du COPIL PSD Fidé supervisé par le DGA pour piloter tous les indicateurs de churn;Préventif;Manuelle;2;1;1;;2;;1;3;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de développement insuffisant des ventes;Réactivité des concurrents (niveau de générosité élevé);;;;;;;; - Promotions ciblées sur le haut de marché et les clients multisim - Pilotage du taux de gratuité mensuel, ODG de 30% à ne pas dépasser - Suivi hebdo des parts de marché dynamiques des concurrents;Préventif;Manuelle;4;;;;;;;;1
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de développement insuffisant des ventes;Offre marketing inadaptée;;;;;;;; - Les étapes TTM permettent de bien identifier les besoins clients (T-1) - Ecoute des clients avec la nouvelle plateforme de marques (Essentiels 2020);Préventif;Manuelle;1;;;;;;;;3
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de développement insuffisant des ventes;Absence d'objectifs partagés avec la Vente;;;;;;;; - Les objectifs globaux (parc, ca) sont partagés avec la vente - Existence d'un département qui s'occupe de la vente - Jonction marketing vente mensuelle entre DMGP et DV pour partager les objectifs et les PAs;Préventif;Manuelle;1;;;;;;;;3
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de développement insuffisant des ventes;Non automatisation des outils d'analyse;;;;;;;;Automatisation en cours des tableaux de bord y compris OM;Préventif;automatique;2;;;;;;;;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de développement insuffisant des ventes;Non systématisation des tests sur les offres concurrentes;;;;;;;;Disponibilité d'une caisse d'avance pour acquérir less solutions des concurrents et faire les tests;Préventif;Manuelle;2;;;;;;;;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de non fiabilité de l'information pour le pilotage;Non harmonisation des sources des données avec la Vente;;;;;;;;Jonction marketing vente et coordinations quotidiennesCoordinations régulières tenues avec PSPC;Préventif;Manuelle;2;2;3;;2;;1;4;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de non fiabilité de l'information pour le pilotage;Données SI et techniques non fiables;;;;;;;;Séances de tests permanentesBilats mensuels avec DSI et DRPS;Détectif;Manuelle;3;;;;;;;;1
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de non fiabilité de l'information pour le pilotage;Bug sur les compteurs et mauvais paramétrage des tarifs;;;;;;;;Mise en place avec DFC/CRA d'un contrôle automatique sur les tarifsContrôle systématique après chaque analyse au niveau de DSVCSystématisation des tests de l'ensemble des tarifs par DMGP/DMC à chaque modification;Correctif;Manuelle;2;3;3;;;;;6;2
Développer (les marchés, produits, services et la communication) Grand Public;Stimuler la valeur grand public;Stimuler la valeur grand public;SNT DMGP \ DSVC;Analyser la valeur client;Risque de non fiabilité de l'information pour le pilotage;Absence de supervision des entretiens des stagiaires avec les clients (sondages);;;;;;;; - Accompagnements sur les premiers questionnaires administrés - Appels mystères par les équipes de DSVC - Tests de cohérence sur les questionnaires déjà administrés ;Préventif;Manuelle;2;;;;;;;;2
